ID,SurveySessionID,QuestionID,QuestionName,SectionID,SubmittedAt,Duration,Row,Value,ColumnIndex,Text
1645,166,21,QB4a,3,2025-01-05 19:47:19.131080652 +0000 UTC,3,1,3,3,My personal economic views are aligned with the ...
1673,167,21,QB4a,3,2025-01-05 19:51:50.825670345 +0000 UTC,5,1,2,2,My personal economic views are aligned with the ...
1701,168,21,QB4a,3,2025-01-07 14:04:20.164283495 +0000 UTC,33,1,1,1,My personal economic views are aligned with the ...
1729,169,21,QB4a,3,2025-01-08 13:03:55.769564965 +0000 UTC,20,1,0,0,My personal economic views are aligned with the ...
1757,170,21,QB4a,3,2025-01-15 14:00:31.331457247 +0000 UTC,18,1,2,2,My personal economic views are aligned with the ...
1805,176,21,QB4a,3,2025-01-28 20:45:27.381421784 +0000 UTC,24,1,5,5,Meine persönlichen wirtschaftlichen Ansichten sind ...
1841,179,21,QB4a,3,2025-01-28 23:06:51.851537855 +0000 UTC,44,1,3,3,My personal economic views are aligned with the ...
1945,191,21,QB4a,3,2025-01-29 14:01:05.705625351 +0000 UTC,38,1,3,3,My personal economic views are aligned with the ...
2033,199,21,QB4a,3,2025-02-03 16:09:23.730353491 +0000 UTC,38,1,1,1,My personal economic views are aligned with the ...
2066,201,21,QB4a,3,2025-02-05 21:44:06.100007951 +0000 UTC,9,1,98,6,My personal economic views are aligned with the ...
2175,217,21,QB4a,3,2025-03-11 15:21:21.429179194 +0000 UTC,8,1,2,2,My personal economic views are aligned with the ...
2203,219,21,QB4a,3,2025-03-17 16:22:11.241186852 +0000 UTC,27,1,3,3,My personal economic views are aligned with the ...
2231,220,21,QB4a,3,2025-03-18 12:36:31.712784866 +0000 UTC,14,1,0,0,My personal economic views are aligned with the ...
2270,223,21,QB4a,3,2025-03-18 17:40:08.062418259 +0000 UTC,18,1,3,3,My personal economic views are aligned with the ...
2298,224,21,QB4a,3,2025-03-19 13:51:33.315972294 +0000 UTC,27,1,1,1,My personal economic views are aligned with the ...
2385,231,21,QB4a,3,2025-04-01 15:48:05.76099399 +0000 UTC,18,1,3,3,My personal economic views are aligned with the ...
2413,232,21,QB4a,3,2025-04-01 16:41:16.88299678 +0000 UTC,13,1,4,4,My personal economic views are aligned with the ...
2467,236,21,QB4a,3,2025-04-08 07:56:59.103838886 +0000 UTC,23,1,1,1,My personal economic views are aligned with the ...
2533,244,21,QB4a,3,2025-04-10 10:57:52.704556735 +0000 UTC,32,1,4,4,My personal economic views are aligned with the ...
2584,250,21,QB4a,3,2025-04-22 08:47:59.273901922 +0000 UTC,18,1,98,6,My personal economic views are aligned with the ...
2618,252,21,QB4a,3,2025-04-24 14:13:30.321247745 +0000 UTC,31,1,2,2,My personal economic views are aligned with the ...
2663,256,21,QB4a,3,2025-04-28 12:18:10.988571544 +0000 UTC,37,1,3,3,My personal economic views are aligned with the ...
