ID,SurveySessionID,QuestionID,QuestionName,SectionID,SubmittedAt,Duration,Row,Value,ColumnIndex,Text
97,26,13,QA7,2,2024-09-30 13:59:31.189656197 +0000 UTC,22,8,0,0,I support granting (or promising to grant) visa facilitation to encourage reform where appropriate and necessary.
97,26,13,QA7,2,2024-09-30 13:59:31.189656197 +0000 UTC,22,9,1,1,I refer to the possibility of association agreements to promote or support reforms where appropriate and necessary.
125,28,13,QA7,2,2024-09-30 14:10:22.262034227 +0000 UTC,16,11,2,2,Ich organisiere und/oder trage zu thematischen Konferenzen bei.
125,28,13,QA7,2,2024-09-30 14:10:22.262034227 +0000 UTC,16,1,3,3,"Ich verfolge die Entwicklungen und trage zur Ausarbeitung von Erklärungen bei, in denen der Standpunkt der EU (Verurteilung, Besorgnis oder Unterstützung) zu einer bestimmten Situation zum Ausdruck kommt."
125,28,13,QA7,2,2024-09-30 14:10:22.262034227 +0000 UTC,16,6,3,3,Ich bitte um weitere Informationen über Politiken oder Reformen.
125,28,13,QA7,2,2024-09-30 14:10:22.262034227 +0000 UTC,16,12,2,2,Ich unterstütze die freie und faire Durchführung von Wahlen (z.B. indem ich mich für die Anwesenheit von EU-Beobachter:innen einsetze).
125,28,13,QA7,2,2024-09-30 14:10:22.262034227 +0000 UTC,16,8,3,3,"Ich setze mich dafür ein, dass Visaerleichterungen gewährt (oder in Aussicht gestellt) werden, um Reformen zu fördern, wo dies angemessen und notwendig ist."
125,28,13,QA7,2,2024-09-30 14:10:22.262034227 +0000 UTC,16,3,2,2,"Ich äussere meine Unterstützung oder unterstütze aktiv die Aktivitäten anderer internationaler Organisationen, insbesondere der UN-Organisationen."
125,28,13,QA7,2,2024-09-30 14:10:22.262034227 +0000 UTC,16,7,3,3,"Ich beteilige mich an Aktivitäten, oder bereite diese vor, die darauf abzielen, die Positionen der EU auf internationalen Kongressen oder Gipfeltreffen zu unterstützen."
125,28,13,QA7,2,2024-09-30 14:10:22.262034227 +0000 UTC,16,4,4,4,"Ich setze mich für das Verhängen dipomatischer Sanktionen ein, wo dies angemessen und notwendig erscheint."
125,28,13,QA7,2,2024-09-30 14:10:22.262034227 +0000 UTC,16,2,5,5,Ich treffe und berate mich bei diplomatischen Besuchen mit relevanten Akteuren aus den östlichen Nachbarstaaten.
125,28,13,QA7,2,2024-09-30 14:10:22.262034227 +0000 UTC,16,9,4,4,"Ich verweise auf die Möglichkeit von Assoziierungsabkommen, um Reformen zu fördern oder zu unterstützen, wenn dies angemessen und notwendig erscheint."
125,28,13,QA7,2,2024-09-30 14:10:22.262034227 +0000 UTC,16,13,3,3,"Ich lade Expert:innen für bestimmte Bereiche und Technologien ein oder schlage vor, sie einzuladen (z. B. im Bereich Wasserbewirtschaftung, Migration)."
125,28,13,QA7,2,2024-09-30 14:10:22.262034227 +0000 UTC,16,14,2,2,"Ich nutze und befürworte finanzielle und technische Hilfe zur Förderung von Reformen, wo dies angemessen und notwendig ist."
125,28,13,QA7,2,2024-09-30 14:10:22.262034227 +0000 UTC,16,5,3,3,"Ich spreche mich für das Verhängen oder Androhen eines Reiseverbots/Visumverbots aus, wenn dies angemessen und erforderlich ist."
125,28,13,QA7,2,2024-09-30 14:10:22.262034227 +0000 UTC,16,10,4,4,"Ich verweise auf die grundsätzliche Aussicht auf eine EU-Mitgliedschaft und die damit verbundenen Zwischenschritte, um Anreize für Reformen zu schaffen, wo dies angemessen und notwendig ist."
197,40,13,QA7,2,2024-10-05 20:37:26.716284358 +0000 UTC,76,1,1,1,"I monitor developments and contribute to the drafting of declarations/ statements expressing the EU’s position (condemnation, concern, or support) on a particular situation."
197,40,13,QA7,2,2024-10-05 20:37:26.716284358 +0000 UTC,76,12,0,0,"I support the free and fair conduct of elections (e.g., by advocating for the presence of EU observers)."
197,40,13,QA7,2,2024-10-05 20:37:26.716284358 +0000 UTC,76,13,4,4,"I invite or propose to invite experts in certain areas and technologies (e.g., water governance, migration)."
197,40,13,QA7,2,2024-10-05 20:37:26.716284358 +0000 UTC,76,2,4,4,I meet and consult with relevant stakeholders from the eastern neighbouring countries at diplomatic visits.
197,40,13,QA7,2,2024-10-05 20:37:26.716284358 +0000 UTC,76,11,4,4,I organize and/or contribute to thematic conferences.
197,40,13,QA7,2,2024-10-05 20:37:26.716284358 +0000 UTC,76,9,0,0,I refer to the possibility of association agreements to promote or support reforms where appropriate and necessary.
197,40,13,QA7,2,2024-10-05 20:37:26.716284358 +0000 UTC,76,7,2,2,I take part in or prepare activities to support EU positions at international conferences and summits.
197,40,13,QA7,2,2024-10-05 20:37:26.716284358 +0000 UTC,76,3,3,3,"I express my support or actively support the activities of other international organizations, notably UN agencies."
197,40,13,QA7,2,2024-10-05 20:37:26.716284358 +0000 UTC,76,14,4,4,I use and advocate financial and technical assistance to encourage reform where appropriate and necessary.
197,40,13,QA7,2,2024-10-05 20:37:26.716284358 +0000 UTC,76,8,1,1,I support granting (or promising to grant) visa facilitation to encourage reform where appropriate and necessary.
197,40,13,QA7,2,2024-10-05 20:37:26.716284358 +0000 UTC,76,6,5,5,I request further information on policies or reforms.
197,40,13,QA7,2,2024-10-05 20:37:26.716284358 +0000 UTC,76,4,1,1,I support the imposition of diplomatic sanctions where appropriate and necessary.
197,40,13,QA7,2,2024-10-05 20:37:26.716284358 +0000 UTC,76,5,1,1,I support the imposition or threat of a travel/visa ban where appropriate and necessary.
197,40,13,QA7,2,2024-10-05 20:37:26.716284358 +0000 UTC,76,10,4,4,I refer to the prospect of EU membership in principle and the associated interim steps to provide incentives for reform where appropriate and necessary.
259,47,13,QA7,2,2024-10-14 08:37:05.897074827 +0000 UTC,128,1,3,3,"I monitor developments and contribute to the drafting of declarations/ statements expressing the EU’s position (condemnation, concern, or support) on a particular situation."
259,47,13,QA7,2,2024-10-14 08:37:05.897074827 +0000 UTC,128,12,0,0,"I support the free and fair conduct of elections (e.g., by advocating for the presence of EU observers)."
259,47,13,QA7,2,2024-10-14 08:37:05.897074827 +0000 UTC,128,13,0,0,"I invite or propose to invite experts in certain areas and technologies (e.g., water governance, migration)."
259,47,13,QA7,2,2024-10-14 08:37:05.897074827 +0000 UTC,128,2,2,2,I meet and consult with relevant stakeholders from the eastern neighbouring countries at diplomatic visits.
259,47,13,QA7,2,2024-10-14 08:37:05.897074827 +0000 UTC,128,11,2,2,I organize and/or contribute to thematic conferences.
259,47,13,QA7,2,2024-10-14 08:37:05.897074827 +0000 UTC,128,9,3,3,I refer to the possibility of association agreements to promote or support reforms where appropriate and necessary.
259,47,13,QA7,2,2024-10-14 08:37:05.897074827 +0000 UTC,128,7,3,3,I take part in or prepare activities to support EU positions at international conferences and summits.
259,47,13,QA7,2,2024-10-14 08:37:05.897074827 +0000 UTC,128,3,2,2,"I express my support or actively support the activities of other international organizations, notably UN agencies."
259,47,13,QA7,2,2024-10-14 08:37:05.897074827 +0000 UTC,128,14,0,0,I use and advocate financial and technical assistance to encourage reform where appropriate and necessary.
259,47,13,QA7,2,2024-10-14 08:37:05.897074827 +0000 UTC,128,8,4,4,I support granting (or promising to grant) visa facilitation to encourage reform where appropriate and necessary.
259,47,13,QA7,2,2024-10-14 08:37:05.897074827 +0000 UTC,128,6,4,4,I request further information on policies or reforms.
259,47,13,QA7,2,2024-10-14 08:37:05.897074827 +0000 UTC,128,4,0,0,I support the imposition of diplomatic sanctions where appropriate and necessary.
259,47,13,QA7,2,2024-10-14 08:37:05.897074827 +0000 UTC,128,5,0,0,I support the imposition or threat of a travel/visa ban where appropriate and necessary.
259,47,13,QA7,2,2024-10-14 08:37:05.897074827 +0000 UTC,128,10,1,1,I refer to the prospect of EU membership in principle and the associated interim steps to provide incentives for reform where appropriate and necessary.
298,51,13,QA7,2,2024-10-17 18:58:49.644553252 +0000 UTC,75,1,5,5,"I monitor developments and contribute to the drafting of declarations/ statements expressing the EU’s position (condemnation, concern, or support) on a particular situation."
298,51,13,QA7,2,2024-10-17 18:58:49.644553252 +0000 UTC,75,12,5,5,"I support the free and fair conduct of elections (e.g., by advocating for the presence of EU observers)."
298,51,13,QA7,2,2024-10-17 18:58:49.644553252 +0000 UTC,75,13,5,5,"I invite or propose to invite experts in certain areas and technologies (e.g., water governance, migration)."
298,51,13,QA7,2,2024-10-17 18:58:49.644553252 +0000 UTC,75,2,5,5,I meet and consult with relevant stakeholders from the eastern neighbouring countries at diplomatic visits.
298,51,13,QA7,2,2024-10-17 18:58:49.644553252 +0000 UTC,75,11,5,5,I organize and/or contribute to thematic conferences.
298,51,13,QA7,2,2024-10-17 18:58:49.644553252 +0000 UTC,75,9,5,5,I refer to the possibility of association agreements to promote or support reforms where appropriate and necessary.
298,51,13,QA7,2,2024-10-17 18:58:49.644553252 +0000 UTC,75,7,5,5,I take part in or prepare activities to support EU positions at international conferences and summits.
298,51,13,QA7,2,2024-10-17 18:58:49.644553252 +0000 UTC,75,3,5,5,"I express my support or actively support the activities of other international organizations, notably UN agencies."
298,51,13,QA7,2,2024-10-17 18:58:49.644553252 +0000 UTC,75,14,5,5,I use and advocate financial and technical assistance to encourage reform where appropriate and necessary.
298,51,13,QA7,2,2024-10-17 18:58:49.644553252 +0000 UTC,75,8,5,5,I support granting (or promising to grant) visa facilitation to encourage reform where appropriate and necessary.
298,51,13,QA7,2,2024-10-17 18:58:49.644553252 +0000 UTC,75,6,5,5,I request further information on policies or reforms.
298,51,13,QA7,2,2024-10-17 18:58:49.644553252 +0000 UTC,75,4,1,1,I support the imposition of diplomatic sanctions where appropriate and necessary.
298,51,13,QA7,2,2024-10-17 18:58:49.644553252 +0000 UTC,75,5,1,1,I support the imposition or threat of a travel/visa ban where appropriate and necessary.
298,51,13,QA7,2,2024-10-17 18:58:49.644553252 +0000 UTC,75,10,3,3,I refer to the prospect of EU membership in principle and the associated interim steps to provide incentives for reform where appropriate and necessary.
357,55,13,QA7,2,2024-10-18 14:44:50.940299754 +0000 UTC,70,1,2,2,"I monitor developments and contribute to the drafting of declarations/ statements expressing the EU’s position (condemnation, concern, or support) on a particular situation."
357,55,13,QA7,2,2024-10-18 14:44:50.940299754 +0000 UTC,70,12,98,6,"I support the free and fair conduct of elections (e.g., by advocating for the presence of EU observers)."
357,55,13,QA7,2,2024-10-18 14:44:50.940299754 +0000 UTC,70,13,98,6,"I invite or propose to invite experts in certain areas and technologies (e.g., water governance, migration)."
357,55,13,QA7,2,2024-10-18 14:44:50.940299754 +0000 UTC,70,2,4,4,I meet and consult with relevant stakeholders from the eastern neighbouring countries at diplomatic visits.
357,55,13,QA7,2,2024-10-18 14:44:50.940299754 +0000 UTC,70,11,3,3,I organize and/or contribute to thematic conferences.
357,55,13,QA7,2,2024-10-18 14:44:50.940299754 +0000 UTC,70,9,98,6,I refer to the possibility of association agreements to promote or support reforms where appropriate and necessary.
357,55,13,QA7,2,2024-10-18 14:44:50.940299754 +0000 UTC,70,7,98,6,I take part in or prepare activities to support EU positions at international conferences and summits.
357,55,13,QA7,2,2024-10-18 14:44:50.940299754 +0000 UTC,70,3,98,6,"I express my support or actively support the activities of other international organizations, notably UN agencies."
357,55,13,QA7,2,2024-10-18 14:44:50.940299754 +0000 UTC,70,14,98,6,I use and advocate financial and technical assistance to encourage reform where appropriate and necessary.
357,55,13,QA7,2,2024-10-18 14:44:50.940299754 +0000 UTC,70,8,98,6,I support granting (or promising to grant) visa facilitation to encourage reform where appropriate and necessary.
357,55,13,QA7,2,2024-10-18 14:44:50.940299754 +0000 UTC,70,6,98,6,I request further information on policies or reforms.
357,55,13,QA7,2,2024-10-18 14:44:50.940299754 +0000 UTC,70,4,98,6,I support the imposition of diplomatic sanctions where appropriate and necessary.
357,55,13,QA7,2,2024-10-18 14:44:50.940299754 +0000 UTC,70,5,98,6,I support the imposition or threat of a travel/visa ban where appropriate and necessary.
357,55,13,QA7,2,2024-10-18 14:44:50.940299754 +0000 UTC,70,10,98,6,I refer to the prospect of EU membership in principle and the associated interim steps to provide incentives for reform where appropriate and necessary.
374,57,13,QA7,2,2024-10-18 17:45:35.870439685 +0000 UTC,57,1,0,0,"I monitor developments and contribute to the drafting of declarations/ statements expressing the EU’s position (condemnation, concern, or support) on a particular situation."
374,57,13,QA7,2,2024-10-18 17:45:35.870439685 +0000 UTC,57,12,5,5,"I support the free and fair conduct of elections (e.g., by advocating for the presence of EU observers)."
374,57,13,QA7,2,2024-10-18 17:45:35.870439685 +0000 UTC,57,13,5,5,"I invite or propose to invite experts in certain areas and technologies (e.g., water governance, migration)."
374,57,13,QA7,2,2024-10-18 17:45:35.870439685 +0000 UTC,57,2,3,3,I meet and consult with relevant stakeholders from the eastern neighbouring countries at diplomatic visits.
374,57,13,QA7,2,2024-10-18 17:45:35.870439685 +0000 UTC,57,11,4,4,I organize and/or contribute to thematic conferences.
374,57,13,QA7,2,2024-10-18 17:45:35.870439685 +0000 UTC,57,9,0,0,I refer to the possibility of association agreements to promote or support reforms where appropriate and necessary.
374,57,13,QA7,2,2024-10-18 17:45:35.870439685 +0000 UTC,57,7,1,1,I take part in or prepare activities to support EU positions at international conferences and summits.
374,57,13,QA7,2,2024-10-18 17:45:35.870439685 +0000 UTC,57,3,1,1,"I express my support or actively support the activities of other international organizations, notably UN agencies."
374,57,13,QA7,2,2024-10-18 17:45:35.870439685 +0000 UTC,57,14,4,4,I use and advocate financial and technical assistance to encourage reform where appropriate and necessary.
374,57,13,QA7,2,2024-10-18 17:45:35.870439685 +0000 UTC,57,8,1,1,I support granting (or promising to grant) visa facilitation to encourage reform where appropriate and necessary.
374,57,13,QA7,2,2024-10-18 17:45:35.870439685 +0000 UTC,57,6,5,5,I request further information on policies or reforms.
374,57,13,QA7,2,2024-10-18 17:45:35.870439685 +0000 UTC,57,4,1,1,I support the imposition of diplomatic sanctions where appropriate and necessary.
374,57,13,QA7,2,2024-10-18 17:45:35.870439685 +0000 UTC,57,5,1,1,I support the imposition or threat of a travel/visa ban where appropriate and necessary.
374,57,13,QA7,2,2024-10-18 17:45:35.870439685 +0000 UTC,57,10,0,0,I refer to the prospect of EU membership in principle and the associated interim steps to provide incentives for reform where appropriate and necessary.
470,64,13,QA7,2,2024-10-24 12:01:27.529113474 +0000 UTC,77,1,3,3,"I monitor developments and contribute to the drafting of declarations/ statements expressing the EU’s position (condemnation, concern, or support) on a particular situation."
470,64,13,QA7,2,2024-10-24 12:01:27.529113474 +0000 UTC,77,12,0,0,"I support the free and fair conduct of elections (e.g., by advocating for the presence of EU observers)."
470,64,13,QA7,2,2024-10-24 12:01:27.529113474 +0000 UTC,77,13,3,3,"I invite or propose to invite experts in certain areas and technologies (e.g., water governance, migration)."
470,64,13,QA7,2,2024-10-24 12:01:27.529113474 +0000 UTC,77,2,3,3,I meet and consult with relevant stakeholders from the eastern neighbouring countries at diplomatic visits.
470,64,13,QA7,2,2024-10-24 12:01:27.529113474 +0000 UTC,77,11,0,0,I organize and/or contribute to thematic conferences.
470,64,13,QA7,2,2024-10-24 12:01:27.529113474 +0000 UTC,77,9,3,3,I refer to the possibility of association agreements to promote or support reforms where appropriate and necessary.
470,64,13,QA7,2,2024-10-24 12:01:27.529113474 +0000 UTC,77,7,1,1,I take part in or prepare activities to support EU positions at international conferences and summits.
470,64,13,QA7,2,2024-10-24 12:01:27.529113474 +0000 UTC,77,3,1,1,"I express my support or actively support the activities of other international organizations, notably UN agencies."
470,64,13,QA7,2,2024-10-24 12:01:27.529113474 +0000 UTC,77,14,4,4,I use and advocate financial and technical assistance to encourage reform where appropriate and necessary.
470,64,13,QA7,2,2024-10-24 12:01:27.529113474 +0000 UTC,77,8,3,3,I support granting (or promising to grant) visa facilitation to encourage reform where appropriate and necessary.
470,64,13,QA7,2,2024-10-24 12:01:27.529113474 +0000 UTC,77,6,5,5,I request further information on policies or reforms.
470,64,13,QA7,2,2024-10-24 12:01:27.529113474 +0000 UTC,77,4,3,3,I support the imposition of diplomatic sanctions where appropriate and necessary.
470,64,13,QA7,2,2024-10-24 12:01:27.529113474 +0000 UTC,77,5,3,3,I support the imposition or threat of a travel/visa ban where appropriate and necessary.
470,64,13,QA7,2,2024-10-24 12:01:27.529113474 +0000 UTC,77,10,4,4,I refer to the prospect of EU membership in principle and the associated interim steps to provide incentives for reform where appropriate and necessary.
512,69,13,QA7,2,2024-11-05 16:36:32.27786053 +0000 UTC,105,1,4,4,"I monitor developments and contribute to the drafting of declarations/ statements expressing the EU’s position (condemnation, concern, or support) on a particular situation."
512,69,13,QA7,2,2024-11-05 16:36:32.27786053 +0000 UTC,105,12,0,0,"I support the free and fair conduct of elections (e.g., by advocating for the presence of EU observers)."
512,69,13,QA7,2,2024-11-05 16:36:32.27786053 +0000 UTC,105,13,3,3,"I invite or propose to invite experts in certain areas and technologies (e.g., water governance, migration)."
512,69,13,QA7,2,2024-11-05 16:36:32.27786053 +0000 UTC,105,2,3,3,I meet and consult with relevant stakeholders from the eastern neighbouring countries at diplomatic visits.
512,69,13,QA7,2,2024-11-05 16:36:32.27786053 +0000 UTC,105,11,4,4,I organize and/or contribute to thematic conferences.
512,69,13,QA7,2,2024-11-05 16:36:32.27786053 +0000 UTC,105,9,0,0,I refer to the possibility of association agreements to promote or support reforms where appropriate and necessary.
512,69,13,QA7,2,2024-11-05 16:36:32.27786053 +0000 UTC,105,7,4,4,I take part in or prepare activities to support EU positions at international conferences and summits.
512,69,13,QA7,2,2024-11-05 16:36:32.27786053 +0000 UTC,105,3,4,4,"I express my support or actively support the activities of other international organizations, notably UN agencies."
512,69,13,QA7,2,2024-11-05 16:36:32.27786053 +0000 UTC,105,14,0,0,I use and advocate financial and technical assistance to encourage reform where appropriate and necessary.
512,69,13,QA7,2,2024-11-05 16:36:32.27786053 +0000 UTC,105,8,0,0,I support granting (or promising to grant) visa facilitation to encourage reform where appropriate and necessary.
512,69,13,QA7,2,2024-11-05 16:36:32.27786053 +0000 UTC,105,6,2,2,I request further information on policies or reforms.
512,69,13,QA7,2,2024-11-05 16:36:32.27786053 +0000 UTC,105,4,0,0,I support the imposition of diplomatic sanctions where appropriate and necessary.
512,69,13,QA7,2,2024-11-05 16:36:32.27786053 +0000 UTC,105,5,0,0,I support the imposition or threat of a travel/visa ban where appropriate and necessary.
512,69,13,QA7,2,2024-11-05 16:36:32.27786053 +0000 UTC,105,10,0,0,I refer to the prospect of EU membership in principle and the associated interim steps to provide incentives for reform where appropriate and necessary.
632,76,13,QA7,2,2024-11-13 16:20:04.686464511 +0000 UTC,1260,10,4,4,I refer to the prospect of EU membership in principle and the associated interim steps to provide incentives for reform where appropriate and necessary.
632,76,13,QA7,2,2024-11-13 16:20:04.686464511 +0000 UTC,1260,6,5,5,I request further information on policies or reforms.
632,76,13,QA7,2,2024-11-13 16:20:04.686464511 +0000 UTC,1260,12,98,6,"I support the free and fair conduct of elections (e.g., by advocating for the presence of EU observers)."
632,76,13,QA7,2,2024-11-13 16:20:04.686464511 +0000 UTC,1260,9,1,1,I refer to the possibility of association agreements to promote or support reforms where appropriate and necessary.
632,76,13,QA7,2,2024-11-13 16:20:04.686464511 +0000 UTC,1260,2,4,4,I meet and consult with relevant stakeholders from the eastern neighbouring countries at diplomatic visits.
632,76,13,QA7,2,2024-11-13 16:20:04.686464511 +0000 UTC,1260,3,4,4,"I express my support or actively support the activities of other international organizations, notably UN agencies."
632,76,13,QA7,2,2024-11-13 16:20:04.686464511 +0000 UTC,1260,11,4,4,I organize and/or contribute to thematic conferences.
632,76,13,QA7,2,2024-11-13 16:20:04.686464511 +0000 UTC,1260,4,5,5,I support the imposition of diplomatic sanctions where appropriate and necessary.
632,76,13,QA7,2,2024-11-13 16:20:04.686464511 +0000 UTC,1260,7,5,5,I take part in or prepare activities to support EU positions at international conferences and summits.
632,76,13,QA7,2,2024-11-13 16:20:04.686464511 +0000 UTC,1260,1,5,5,"I monitor developments and contribute to the drafting of declarations/ statements expressing the EU’s position (condemnation, concern, or support) on a particular situation."
632,76,13,QA7,2,2024-11-13 16:20:04.686464511 +0000 UTC,1260,14,5,5,I use and advocate financial and technical assistance to encourage reform where appropriate and necessary.
632,76,13,QA7,2,2024-11-13 16:20:04.686464511 +0000 UTC,1260,13,3,3,"I invite or propose to invite experts in certain areas and technologies (e.g., water governance, migration)."
632,76,13,QA7,2,2024-11-13 16:20:04.686464511 +0000 UTC,1260,5,4,4,I support the imposition or threat of a travel/visa ban where appropriate and necessary.
632,76,13,QA7,2,2024-11-13 16:20:04.686464511 +0000 UTC,1260,8,4,4,I support granting (or promising to grant) visa facilitation to encourage reform where appropriate and necessary.
660,94,13,QA7,2,2024-11-14 09:28:02.650761696 +0000 UTC,101,10,98,6,I refer to the prospect of EU membership in principle and the associated interim steps to provide incentives for reform where appropriate and necessary.
660,94,13,QA7,2,2024-11-14 09:28:02.650761696 +0000 UTC,101,6,98,6,I request further information on policies or reforms.
660,94,13,QA7,2,2024-11-14 09:28:02.650761696 +0000 UTC,101,12,98,6,"I support the free and fair conduct of elections (e.g., by advocating for the presence of EU observers)."
660,94,13,QA7,2,2024-11-14 09:28:02.650761696 +0000 UTC,101,9,98,6,I refer to the possibility of association agreements to promote or support reforms where appropriate and necessary.
660,94,13,QA7,2,2024-11-14 09:28:02.650761696 +0000 UTC,101,2,98,6,I meet and consult with relevant stakeholders from the eastern neighbouring countries at diplomatic visits.
660,94,13,QA7,2,2024-11-14 09:28:02.650761696 +0000 UTC,101,3,98,6,"I express my support or actively support the activities of other international organizations, notably UN agencies."
