ID,SurveySessionID,QuestionID,QuestionName,SectionID,SubmittedAt,Duration,Row,Value,ColumnIndex,Text
674,95,8,QA2,2,2024-11-14 09:51:58.04758045 +0000 UTC,131,1,2,5,Kaleidoscope
674,95,8,QA2,2,2024-11-14 09:51:58.04758045 +0000 UTC,131,1,-1,2,Recalcitrant
674,95,8,QA2,2,2024-11-14 09:51:58.04758045 +0000 UTC,131,1,2,5,Shifting
726,98,8,QA2,2,2024-11-21 09:53:17.594679735 +0000 UTC,398,1,0,3,bureaucracy 
726,98,8,QA2,2,2024-11-21 09:53:17.594679735 +0000 UTC,398,1,0,3,compromise 
726,98,8,QA2,2,2024-11-21 09:53:17.594679735 +0000 UTC,398,1,2,5,"positive ideal, attempting to strive for better"
726,98,8,QA2,2,2024-11-21 09:53:17.594679735 +0000 UTC,398,1,-1,2,uneasy political union 
726,98,8,QA2,2,2024-11-21 09:53:17.594679735 +0000 UTC,398,1,-1,2,political pressures 
776,102,8,QA2,2,2024-11-27 14:17:40.484927425 +0000 UTC,67,1,3,6,Freedom
776,102,8,QA2,2,2024-11-27 14:17:40.484927425 +0000 UTC,67,1,2,5,Prosperity
776,102,8,QA2,2,2024-11-27 14:17:40.484927425 +0000 UTC,67,1,2,5,Protection of rights
776,102,8,QA2,2,2024-11-27 14:17:40.484927425 +0000 UTC,67,1,1,4,Security
804,103,8,QA2,2,2024-11-27 16:36:34.778854903 +0000 UTC,43,1,3,6,"Peace, democracy, freedom, welfare"
846,108,8,QA2,2,2024-12-02 07:15:30.79850711 +0000 UTC,252,1,2,5,"EU supports people (civil society, visa free, etc.)"
846,108,8,QA2,2,2024-12-02 07:15:30.79850711 +0000 UTC,252,1,1,4,EU supports reforms
846,108,8,QA2,2,2024-12-02 07:15:30.79850711 +0000 UTC,252,1,2,5,EU is about democracy and better life quality
846,108,8,QA2,2,2024-12-02 07:15:30.79850711 +0000 UTC,252,1,-2,1,"EU is weak (in case of conflicts, more concern and less actuall support, e.g. Maidan in UA and current war, Georgia now, etc.))"
846,108,8,QA2,2,2024-12-02 07:15:30.79850711 +0000 UTC,252,1,-1,2,EU is not there to protect (while it is there to support)
884,115,8,QA2,2,2024-12-10 15:58:09.82069418 +0000 UTC,332,1,3,6,Progressive and values based
884,115,8,QA2,2,2024-12-10 15:58:09.82069418 +0000 UTC,332,1,-1,2,Overly bureaucratic and slow
884,115,8,QA2,2,2024-12-10 15:58:09.82069418 +0000 UTC,332,1,3,6,"Vehicle for the future, prosperity, and stability of Europe"
884,115,8,QA2,2,2024-12-10 15:58:09.82069418 +0000 UTC,332,1,-1,2,Needs to strengthen relevance and visibility for the people
884,115,8,QA2,2,2024-12-10 15:58:09.82069418 +0000 UTC,332,1,3,6,"Vehicle for stability, security and peace in Europe"
919,117,8,QA2,2,2024-12-11 12:46:47.08992133 +0000 UTC,145,1,1,4,impact on host country
919,117,8,QA2,2,2024-12-11 12:46:47.08992133 +0000 UTC,145,1,-1,2,Administration
919,117,8,QA2,2,2024-12-11 12:46:47.08992133 +0000 UTC,145,1,-1,2,Cooperation and coordination among EU institutions
950,119,8,QA2,2,2024-12-11 14:04:59.961522697 +0000 UTC,153,1,2,5,Democratic values
950,119,8,QA2,2,2024-12-11 14:04:59.961522697 +0000 UTC,153,1,-1,2,Complicated structure and unclear responsibilities
950,119,8,QA2,2,2024-12-11 14:04:59.961522697 +0000 UTC,153,1,1,4,Active in foreign policy matters
950,119,8,QA2,2,2024-12-11 14:04:59.961522697 +0000 UTC,153,1,1,4,Power to matters related to foreign policy
1056,132,8,QA2,2,2024-12-17 11:25:00.856619445 +0000 UTC,79,1,2,5,cooperation
1056,132,8,QA2,2,2024-12-17 11:25:00.856619445 +0000 UTC,79,1,2,5,peace
1056,132,8,QA2,2,2024-12-17 11:25:00.856619445 +0000 UTC,79,1,1,4,free trade
1056,132,8,QA2,2,2024-12-17 11:25:00.856619445 +0000 UTC,79,1,2,5,no borders
1688,168,8,QA2,2,2025-01-07 13:06:08.206002014 +0000 UTC,104,1,2,5,Diversity
1688,168,8,QA2,2,2025-01-07 13:06:08.206002014 +0000 UTC,104,1,-1,2,complicated
1688,168,8,QA2,2,2025-01-07 13:06:08.206002014 +0000 UTC,104,1,0,3,big
1716,169,8,QA2,2,2025-01-08 12:35:03.162517397 +0000 UTC,121,1,3,6,cooperation
1716,169,8,QA2,2,2025-01-08 12:35:03.162517397 +0000 UTC,121,1,0,3,geopolitics
1744,170,8,QA2,2,2025-01-15 13:38:05.569643755 +0000 UTC,136,1,2,5,Important player
1744,170,8,QA2,2,2025-01-15 13:38:05.569643755 +0000 UTC,136,1,3,6,Values
1744,170,8,QA2,2,2025-01-15 13:38:05.569643755 +0000 UTC,136,1,1,4,Conditionality
1784,176,8,QA2,2,2025-01-28 20:16:37.087515634 +0000 UTC,97,1,1,4,Zusammenarbeit
1784,176,8,QA2,2,2025-01-28 20:16:37.087515634 +0000 UTC,97,1,-2,1,Überreglementiertung
1784,176,8,QA2,2,2025-01-28 20:16:37.087515634 +0000 UTC,97,1,2,5,Zusammengehörigkeit der Europäer
1828,179,8,QA2,2,2025-01-28 22:31:15.738244488 +0000 UTC,275,1,2,5,Great opportunities
1828,179,8,QA2,2,2025-01-28 22:31:15.738244488 +0000 UTC,275,1,-1,2,untapped potential 
1828,179,8,QA2,2,2025-01-28 22:31:15.738244488 +0000 UTC,275,1,-1,2,lack of attention to improving institutions
1828,179,8,QA2,2,2025-01-28 22:31:15.738244488 +0000 UTC,275,1,2,5,"for those countries that improve their institutions, rapid economic and social convergence"
1828,179,8,QA2,2,2025-01-28 22:31:15.738244488 +0000 UTC,275,1,2,5,The only chance for even larger European countries to navigate through the current global situation
1932,191,8,QA2,2,2025-01-29 13:31:19.668828481 +0000 UTC,91,1,2,5,A racing horse whose legs are tied and who is beaten up because it doesn't run
2020,199,8,QA2,2,2025-02-03 15:45:21.126321036 +0000 UTC,126,1,3,6,Stable peace
2020,199,8,QA2,2,2025-02-03 15:45:21.126321036 +0000 UTC,126,1,-1,2,Technocratic and complicated
2020,199,8,QA2,2,2025-02-03 15:45:21.126321036 +0000 UTC,126,1,3,6,Indispensable
2020,199,8,QA2,2,2025-02-03 15:45:21.126321036 +0000 UTC,126,1,2,5,Regulations and values
2053,201,8,QA2,2,2025-02-05 21:36:36.535653404 +0000 UTC,21,1,2,5,Diversity
2155,217,8,QA2,2,2025-03-11 10:31:08.263314035 +0000 UTC,19,1,3,6,very positive
2190,219,8,QA2,2,2025-03-17 15:41:16.218463874 +0000 UTC,88,1,3,6,Democracy
2190,219,8,QA2,2,2025-03-17 15:41:16.218463874 +0000 UTC,88,1,3,6,Values
2190,219,8,QA2,2,2025-03-17 15:41:16.218463874 +0000 UTC,88,1,3,6,Peace
2190,219,8,QA2,2,2025-03-17 15:41:16.218463874 +0000 UTC,88,1,3,6,Stability
2190,219,8,QA2,2,2025-03-17 15:41:16.218463874 +0000 UTC,88,1,3,6,Prosperity
2218,220,8,QA2,2,2025-03-18 12:07:16.163020036 +0000 UTC,125,1,2,5,Unity
2218,220,8,QA2,2,2025-03-18 12:07:16.163020036 +0000 UTC,125,1,-2,1,Disunity
2218,220,8,QA2,2,2025-03-18 12:07:16.163020036 +0000 UTC,125,1,3,6,Hope
2257,223,8,QA2,2,2025-03-18 17:20:37.508405558 +0000 UTC,84,1,3,6,Peace
2257,223,8,QA2,2,2025-03-18 17:20:37.508405558 +0000 UTC,84,1,3,6,Values
2257,223,8,QA2,2,2025-03-18 17:20:37.508405558 +0000 UTC,84,1,3,6,Protection of diversity
2257,223,8,QA2,2,2025-03-18 17:20:37.508405558 +0000 UTC,84,1,3,6,Unity
2285,224,8,QA2,2,2025-03-19 13:35:49.080372674 +0000 UTC,31,1,2,5,Resilience
2285,224,8,QA2,2,2025-03-19 13:35:49.080372674 +0000 UTC,31,1,2,5,Cohesion
2372,231,8,QA2,2,2025-04-01 15:36:37.368260579 +0000 UTC,37,1,3,6,Trustworthy
2400,232,8,QA2,2,2025-04-01 16:28:20.068804562 +0000 UTC,72,1,3,6,Union
2400,232,8,QA2,2,2025-04-01 16:28:20.068804562 +0000 UTC,72,1,3,6,Democracy
2400,232,8,QA2,2,2025-04-01 16:28:20.068804562 +0000 UTC,72,1,3,6,Peace
2400,232,8,QA2,2,2025-04-01 16:28:20.068804562 +0000 UTC,72,1,3,6,Freedom to live in an open area
2449,236,8,QA2,2,2025-04-08 07:27:03.454203827 +0000 UTC,148,1,-3,0,Ursula van der Leyen
2449,236,8,QA2,2,2025-04-08 07:27:03.454203827 +0000 UTC,148,1,2,5,Single Market
2449,236,8,QA2,2,2025-04-08 07:27:03.454203827 +0000 UTC,148,1,3,6,freedom of movement
2449,236,8,QA2,2,2025-04-08 07:27:03.454203827 +0000 UTC,148,1,3,6,higher education cooperation
2520,244,8,QA2,2,2025-04-10 10:31:21.568893133 +0000 UTC,96,1,3,6,together
2520,244,8,QA2,2,2025-04-10 10:31:21.568893133 +0000 UTC,96,1,3,6,strength and unity
2520,244,8,QA2,2,2025-04-10 10:31:21.568893133 +0000 UTC,96,1,3,6,diversity and common values
2571,250,8,QA2,2,2025-04-22 08:24:59.873760814 +0000 UTC,49,1,3,6,solidarity
2571,250,8,QA2,2,2025-04-22 08:24:59.873760814 +0000 UTC,49,1,3,6,partnership and cooperation
2605,252,8,QA2,2,2025-04-24 13:56:26.857270203 +0000 UTC,95,1,2,5,freedom
2605,252,8,QA2,2,2025-04-24 13:56:26.857270203 +0000 UTC,95,1,3,6,large size
2605,252,8,QA2,2,2025-04-24 13:56:26.857270203 +0000 UTC,95,1,-1,2,difficult to manage
2650,256,8,QA2,2,2025-04-28 11:55:08.978623063 +0000 UTC,196,1,2,5,prosperity
